Timestamp,Topic,Payload
2023-11-14T21:04:14.521980,avr/fcm/attitude/euler,"{""roll"": -0.13283637166023254, ""pitch"": 3.26904559135437, ""yaw"": 0.050484154373407364}"
2023-11-14T21:04:14.524034,avr/fcm/location/global,"{""lat"": 32.8087158, ""lon"": -97.15630829999999, ""alt"": 7.1050004959106445, ""hdg"": 0.052259765565395355}"
2023-11-14T21:04:14.526033,avr/fcm/location/global_full,"{""lat"": 32.8087158, ""lon"": -97.15630829999999, ""rel_alt"": 7.1050004959106445, ""abs_alt"": 169.13101196289062}"
2023-11-14T21:04:14.527616,avr/fcm/velocity,"{""vX"": -0.5799999833106995, ""vY"": -0.05999999865889549, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:14.539021,avr/fcm/location/local,"{""dX"": 18.42925262451172, ""dY"": 3.3457915782928467, ""dZ"": -7.107004642486572}"
2023-11-14T21:04:14.543001,avr/fcm/status,"{""armed"": true, ""mode"": ""ALTCTL""}"
2023-11-14T21:04:14.546987,avr/fcm/status,"{""mode"": ""ALTCTL"", ""armed"": true}"
2023-11-14T21:04:14.551032,avr/fcm/location/global,"{""lat"": 32.808714699999996, ""lon"": -97.15630829999999, ""alt"": 7.107000350952148, ""hdg"": 0.05389191210269928}"
2023-11-14T21:04:14.551985,avr/fcm/location/global_full,"{""lat"": 32.808714699999996, ""lon"": -97.15630829999999, ""rel_alt"": 7.107000350952148, ""abs_alt"": 169.1320037841797}"
2023-11-14T21:04:14.553979,avr/fcm/velocity,"{""vX"": -0.6200000047683716, ""vY"": -0.05999999865889549, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:14.556033,avr/fcm/location/home,"{""lat"": 32.8085619, ""lon"": -97.1563209, ""alt"": 0.0}"
2023-11-14T21:04:14.557033,avr/fcm/location/home_full,"{""lat"": 32.8085619, ""lon"": -97.1563209, ""rel_alt"": 0.0, ""abs_alt"": 169.0430145263672}"
2023-11-14T21:04:14.558982,avr/fusion/hil_gps,"{""time_usec"": 1699400771508317, ""fix_type"": 3, ""lat"": 328085619, ""lon"": -971563209, ""alt"": 169043, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 100, ""satellites_visible"": 13, ""heading"": 137}"
2023-11-14T21:04:14.570386,avr/fcm/location/global,"{""lat"": 32.8087136, ""lon"": -97.1563084, ""alt"": 7.1080002784729, ""hdg"": 0.055801864713430405}"
2023-11-14T21:04:14.573743,avr/fcm/location/global_full,"{""lat"": 32.8087136, ""lon"": -97.1563084, ""rel_alt"": 7.1080002784729, ""abs_alt"": 169.13400268554688}"
2023-11-14T21:04:14.576635,avr/fcm/velocity,"{""vX"": -0.6699999570846558, ""vY"": -0.05999999865889549, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:14.578799,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:04:14.582898,avr/fcm/location/local,"{""dX"": 18.251493453979492, ""dY"": 3.341294527053833, ""dZ"": -7.108950138092041}"
2023-11-14T21:04:14.587599,avr/vio/position/ned,"{""n"": 143.50825719505826, ""e"": 225.58578984417258, ""d"": -754.3884172145307}"
2023-11-14T21:04:14.593536,avr/fusion/position/ned,"{""n"": 143.50825719505826, ""e"": 225.58578984417258, ""d"": -754.3884172145307}"
2023-11-14T21:04:14.596589,avr/vio/orientation/eul,"{""psi"": 2.3789999042471206, ""theta"": 0.0012534878441147802, ""phi"": 0.024264842250078848}"
2023-11-14T21:04:14.599588,avr/vio/heading,"{""degrees"": 1.390273051480242}"
2023-11-14T21:04:14.601587,avr/fcm/velocity,"{""vX"": -0.7199999690055847, ""vY"": -0.05999999865889549, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:14.602681,avr/vio/velocity/ned,"{""n"": 0.07205934666875582, ""e"": 0.0023130160659106816, ""d"": -0.012454701893365207}"
2023-11-14T21:04:14.604535,avr/fusion/geo,"{""lat"": 32.808561939859985, ""lon"": -97.15632091361987, ""alt"": 169.0438847336749}"
2023-11-14T21:04:14.606125,avr/vio/confidence,"{""tracker"": 69}"
2023-11-14T21:04:14.608610,avr/fcm/location/global,"{""lat"": 32.808712, ""lon"": -97.1563084, ""alt"": 7.110000133514404, ""hdg"": 0.0558018684387207}"
2023-11-14T21:04:14.611602,avr/fcm/location/global_full,"{""lat"": 32.808712, ""lon"": -97.1563084, ""rel_alt"": 7.110000133514404, ""abs_alt"": 169.135009765625}"
2023-11-14T21:04:14.613587,avr/fusion/attitude/euler,"{""psi"": 2.3789999042471206, ""theta"": 0.0012534878441147802, ""phi"": 0.024264842250078848}"
2023-11-14T21:04:14.615544,avr/fusion/attitude/heading,"{""heading"": 1.390273051480242}"
2023-11-14T21:04:14.620581,avr/fcm/attitude/euler,"{""roll"": -0.1342582404613495, ""pitch"": 3.2558956146240234, ""yaw"": 0.0559176504611969}"
2023-11-14T21:04:14.629589,avr/fcm/location/global,"{""lat"": 32.8087111, ""lon"": -97.1563085, ""alt"": 7.1110005378723145, ""hdg"": 0.0559176504611969}"
2023-11-14T21:04:14.631543,avr/fcm/location/global_full,"{""lat"": 32.8087111, ""lon"": -97.1563085, ""rel_alt"": 7.1110005378723145, ""abs_alt"": 169.1370086669922}"
2023-11-14T21:04:14.634587,avr/fcm/location/local,"{""dX"": 18.02479362487793, ""dY"": 3.3339931964874268, ""dZ"": -7.111283779144287}"
2023-11-14T21:04:14.635589,avr/fcm/velocity,"{""vX"": -0.75, ""vY"": -0.05999999865889549, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:14.637592,avr/fcm/location/global,"{""lat"": 32.8087097, ""lon"": -97.1563085, ""alt"": 7.113000392913818, ""hdg"": 0.05426044017076492}"
2023-11-14T21:04:14.639657,avr/fcm/location/global_full,"{""lat"": 32.8087097, ""lon"": -97.1563085, ""rel_alt"": 7.113000392913818, ""abs_alt"": 169.13800048828125}"
2023-11-14T21:04:14.641552,avr/fcm/velocity,"{""vX"": -0.7999999523162842, ""vY"": -0.07000000029802322, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:14.644873,avr/fcm/location/local,"{""dX"": 17.826229095458984, ""dY"": 3.3272461891174316, ""dZ"": -7.113637447357178}"
2023-11-14T21:04:14.646684,avr/fusion/velocity/ned,"{""Vn"": 0.07205934666875582, ""Ve"": 0.0023130160659106816, ""Vd"": -0.012454701893365207}"
2023-11-14T21:04:14.648588,avr/fusion/groundspeed,"{""groundspeed"": 0.07209645959164078}"
2023-11-14T21:04:14.649601,avr/fusion/climbrate,"{""climb_rate_fps"": 2.4517080677089407}"
2023-11-14T21:04:14.652318,avr/fcm/location/global,"{""lat"": 32.8087089, ""lon"": -97.1563086, ""alt"": 7.11400032043457, ""hdg"": 0.05818163603544235}"
2023-11-14T21:04:14.653598,avr/fcm/location/global_full,"{""lat"": 32.8087089, ""lon"": -97.1563086, ""rel_alt"": 7.11400032043457, ""abs_alt"": 169.1400146484375}"
2023-11-14T21:04:14.654591,avr/fcm/velocity,"{""vX"": -0.8299999833106995, ""vY"": -0.07000000029802322, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:14.666586,avr/fusion/hil_gps,"{""time_usec"": 1699400771608950, ""fix_type"": 3, ""lat"": 328085619, ""lon"": -971563209, ""alt"": 169043, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 100, ""satellites_visible"": 13, ""heading"": 139}"
2023-11-14T21:04:14.671351,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:04:14.674545,avr/fcm/location/global,"{""lat"": 32.808707999999996, ""lon"": -97.1563086, ""alt"": 7.115000247955322, ""hdg"": 0.07194121927022934}"
2023-11-14T21:04:14.677592,avr/fcm/location/global_full,"{""lat"": 32.808707999999996, ""lon"": -97.1563086, ""rel_alt"": 7.115000247955322, ""abs_alt"": 169.14100646972656}"
2023-11-14T21:04:14.678937,avr/fcm/velocity,"{""vX"": -0.85999995470047, ""vY"": -0.07000000029802322, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:14.681803,avr/fcm/location/local,"{""dX"": 17.688613891601562, ""dY"": 3.321963310241699, ""dZ"": -7.115342617034912}"
2023-11-14T21:04:14.682591,avr/fcm/velocity,"{""vX"": -0.8899999856948853, ""vY"": -0.07000000029802322, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:14.684574,avr/fcm/location/global,"{""lat"": 32.8087072, ""lon"": -97.1563086, ""alt"": 7.116000175476074, ""hdg"": 0.0808999240398407}"
2023-11-14T21:04:14.686590,avr/fcm/location/global_full,"{""lat"": 32.8087072, ""lon"": -97.1563086, ""rel_alt"": 7.116000175476074, ""abs_alt"": 169.1420135498047}"
2023-11-14T21:04:14.714785,avr/fcm/attitude/euler,"{""roll"": -0.13550615310668945, ""pitch"": 3.259747266769409, ""yaw"": 0.08912241458892822}"
2023-11-14T21:04:14.718030,avr/fcm/location/global,"{""lat"": 32.8087064, ""lon"": -97.1563087, ""alt"": 7.117000102996826, ""hdg"": 0.08912242949008942}"
2023-11-14T21:04:14.720963,avr/vio/position/ned,"{""n"": 143.50472530485527, ""e"": 225.5872061569881, ""d"": -754.3906054147186}"
2023-11-14T21:04:14.723788,avr/fcm/location/global_full,"{""lat"": 32.8087064, ""lon"": -97.1563087, ""rel_alt"": 7.117000102996826, ""abs_alt"": 169.14300537109375}"
2023-11-14T21:04:14.730787,avr/fcm/velocity,"{""vX"": -0.9099999666213989, ""vY"": -0.07000000029802322, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:14.732833,avr/vio/orientation/eul,"{""psi"": 2.3789335614901637, ""theta"": 0.001242235032027221, ""phi"": 0.024314502436025637}"
2023-11-14T21:04:14.734833,avr/fcm/location/local,"{""dX"": 17.512907028198242, ""dY"": 3.3140430450439453, ""dZ"": -7.117463111877441}"
2023-11-14T21:04:14.736837,avr/fusion/position/ned,"{""n"": 143.50472530485527, ""e"": 225.5872061569881, ""d"": -754.3906054147186}"
2023-11-14T21:04:14.738801,avr/vio/heading,"{""degrees"": 1.393118370544828}"
2023-11-14T21:04:14.741316,avr/fusion/attitude/euler,"{""psi"": 2.3789335614901637, ""theta"": 0.001242235032027221, ""phi"": 0.024314502436025637}"
2023-11-14T21:04:14.743833,avr/vio/velocity/ned,"{""n"": -0.024318695068359375, ""e"": 0.0019073486328125007, ""d"": -0.008900960286458332}"
2023-11-14T21:04:14.746082,avr/vio/confidence,"{""tracker"": 69}"
2023-11-14T21:04:14.747847,avr/fusion/geo,"{""lat"": 32.80856193954152, ""lon"": -97.15632091346865, ""alt"": 169.04390661473974}"
2023-11-14T21:04:14.750259,avr/fcm/location/global,"{""lat"": 32.8087057, ""lon"": -97.1563087, ""alt"": 7.118000507354736, ""hdg"": 0.08893522620201111}"
2023-11-14T21:04:14.752791,avr/fcm/location/global_full,"{""lat"": 32.8087057, ""lon"": -97.1563087, ""rel_alt"": 7.118000507354736, ""abs_alt"": 169.14401245117188}"
2023-11-14T21:04:14.762833,avr/fusion/attitude/heading,"{""heading"": 1.393118370544828}"
2023-11-14T21:04:14.763788,avr/fcm/velocity,"{""vX"": -0.9300000071525574, ""vY"": -0.07000000029802322, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:14.766833,avr/fcm/location/local,"{""dX"": 17.35915756225586, ""dY"": 3.3067333698272705, ""dZ"": -7.11961030960083}"
2023-11-14T21:04:14.768791,avr/fcm/location/global,"{""lat"": 32.8087047, ""lon"": -97.15630879999999, ""alt"": 7.12000036239624, ""hdg"": 0.08687044680118561}"
2023-11-14T21:04:14.770828,avr/fcm/location/global_full,"{""lat"": 32.8087047, ""lon"": -97.15630879999999, ""rel_alt"": 7.12000036239624, ""abs_alt"": 169.14601135253906}"
2023-11-14T21:04:14.771953,avr/fcm/velocity,"{""vX"": -0.9699999690055847, ""vY"": -0.07999999821186066, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:14.774785,avr/fcm/location/global,"{""lat"": 32.8087041, ""lon"": -97.15630879999999, ""alt"": 7.121000289916992, ""hdg"": 0.07748356461524963}"
2023-11-14T21:04:14.776792,avr/fcm/location/global_full,"{""lat"": 32.8087041, ""lon"": -97.15630879999999, ""rel_alt"": 7.121000289916992, ""abs_alt"": 169.14700317382812}"
2023-11-14T21:04:14.778807,avr/fcm/velocity,"{""vX"": -0.9899999499320984, ""vY"": -0.07999999821186066, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:14.780833,avr/fusion/velocity/ned,"{""Vn"": -0.024318695068359375, ""Ve"": 0.0019073486328125007, ""Vd"": -0.008900960286458332}"
2023-11-14T21:04:14.782924,avr/fusion/groundspeed,"{""groundspeed"": 0.02439337837682469}"
2023-11-14T21:04:14.783954,avr/fusion/climbrate,"{""climb_rate_fps"": 1.7521540323893225}"
2023-11-14T21:04:14.786212,avr/fusion/hil_gps,"{""time_usec"": 1699400771709591, ""fix_type"": 3, ""lat"": 328085619, ""lon"": -971563209, ""alt"": 169043, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 100, ""satellites_visible"": 13, ""heading"": 139}"
2023-11-14T21:04:14.807802,avr/fcm/location/local,"{""dX"": 17.224472045898438, ""dY"": 3.29996919631958, ""dZ"": -7.121776580810547}"
2023-11-14T21:04:14.809833,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:04:14.811929,avr/fcm/location/global,"{""lat"": 32.8087035, ""lon"": -97.1563089, ""alt"": 7.122000217437744, ""hdg"": 0.07752269506454468}"
2023-11-14T21:04:14.813833,avr/fcm/location/global_full,"{""lat"": 32.8087035, ""lon"": -97.1563089, ""rel_alt"": 7.122000217437744, ""abs_alt"": 169.14801025390625}"
2023-11-14T21:04:14.815839,avr/fcm/velocity,"{""vX"": -1.0099999904632568, ""vY"": -0.07999999821186066, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:14.818781,avr/fcm/attitude/euler,"{""roll"": -0.1374080330133438, ""pitch"": 3.263881206512451, ""yaw"": 0.08364195376634598}"
2023-11-14T21:04:14.821790,avr/fcm/location/local,"{""dX"": 17.083215713500977, ""dY"": 3.291160821914673, ""dZ"": -7.123696327209473}"
2023-11-14T21:04:14.841521,avr/fcm/location/global,"{""lat"": 32.8087026, ""lon"": -97.1563089, ""alt"": 7.123000144958496, ""hdg"": 0.08364196121692657}"
2023-11-14T21:04:14.844285,avr/fcm/location/global_full,"{""lat"": 32.8087026, ""lon"": -97.1563089, ""rel_alt"": 7.123000144958496, ""abs_alt"": 169.1490020751953}"
2023-11-14T21:04:14.854482,avr/vio/position/ned,"{""n"": 143.51286690607705, ""e"": 225.5952473485799, ""d"": -754.3716364039433}"
2023-11-14T21:04:14.856745,avr/fcm/velocity,"{""vX"": -1.0299999713897705, ""vY"": -0.07999999821186066, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:14.858536,avr/vio/orientation/eul,"{""psi"": 2.3795553409811543, ""theta"": 8.641370116977541e-05, ""phi"": 0.024341158228139693}"
2023-11-14T21:04:14.859534,avr/fusion/hil_gps,"{""time_usec"": 1699400771810272, ""fix_type"": 3, ""lat"": 328085619, ""lon"": -971563209, ""alt"": 169043, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 100, ""satellites_visible"": 13, ""heading"": 139}"
2023-11-14T21:04:14.861490,avr/vio/heading,"{""degrees"": 1.3946456349325413}"
2023-11-14T21:04:14.863534,avr/fusion/position/ned,"{""n"": 143.51286690607705, ""e"": 225.5952473485799, ""d"": -754.3716364039433}"
2023-11-14T21:04:14.864534,avr/vio/velocity/ned,"{""n"": -0.012637977313278311, ""e"": -0.016671374328154367, ""d"": 0.009321628656602443}"
2023-11-14T21:04:14.866534,avr/vio/confidence,"{""tracker"": 67}"
2023-11-14T21:04:14.868546,avr/fusion/attitude/euler,"{""psi"": 2.3795553409811543, ""theta"": 8.641370116977541e-05, ""phi"": 0.024341158228139693}"
2023-11-14T21:04:14.869489,avr/fusion/attitude/heading,"{""heading"": 1.3946456349325413}"
2023-11-14T21:04:14.872544,avr/fcm/location/global,"{""lat"": 32.808702, ""lon"": -97.156309, ""alt"": 7.124000549316406, ""hdg"": 0.08793511241674423}"
2023-11-14T21:04:14.874487,avr/fcm/location/global_full,"{""lat"": 32.808702, ""lon"": -97.156309, ""rel_alt"": 7.124000549316406, ""abs_alt"": 169.15000915527344}"
2023-11-14T21:04:14.875483,avr/fcm/velocity,"{""vX"": -1.0499999523162842, ""vY"": -0.07999999821186066, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:14.884755,avr/fcm/location/local,"{""dX"": 16.989051818847656, ""dY"": 3.2850301265716553, ""dZ"": -7.125161647796631}"
2023-11-14T21:04:14.889533,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:04:14.894487,avr/fcm/velocity,"{""vX"": -1.059999942779541, ""vY"": -0.07999999821186066, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:14.897493,avr/fcm/location/global,"{""lat"": 32.8087015, ""lon"": -97.156309, ""alt"": 7.125000476837158, ""hdg"": 0.09474881738424301}"
2023-11-14T21:04:14.901065,avr/fcm/location/global_full,"{""lat"": 32.8087015, ""lon"": -97.156309, ""rel_alt"": 7.125000476837158, ""abs_alt"": 169.1510009765625}"
2023-11-14T21:04:14.903533,avr/fcm/location/global,"{""lat"": 32.8087009, ""lon"": -97.1563091, ""alt"": 7.12600040435791, ""hdg"": 0.10172517597675323}"
2023-11-14T21:04:14.905507,avr/fcm/location/global_full,"{""lat"": 32.8087009, ""lon"": -97.1563091, ""rel_alt"": 7.12600040435791, ""abs_alt"": 169.15200805664062}"
2023-11-14T21:04:14.906518,avr/fcm/velocity,"{""vX"": -1.0799999237060547, ""vY"": -0.07999999821186066, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:14.909535,avr/fcm/location/local,"{""dX"": 16.858257293701172, ""dY"": 3.2753264904022217, ""dZ"": -7.126962184906006}"
2023-11-14T21:04:14.910481,avr/fusion/geo,"{""lat"": 32.808561940275645, ""lon"": -97.15632091261007, ""alt"": 169.04371692469482}"
2023-11-14T21:04:14.912723,avr/fusion/velocity/ned,"{""Vn"": -0.012637977313278311, ""Ve"": -0.016671374328154367, ""Vd"": 0.009321628656602443}"
2023-11-14T21:04:14.914485,avr/fusion/groundspeed,"{""groundspeed"": 0.020920162345459504}"
2023-11-14T21:04:14.915489,avr/fusion/climbrate,"{""climb_rate_fps"": -1.834962601052191}"
2023-11-14T21:04:14.918560,avr/fcm/location/global,"{""lat"": 32.8087003, ""lon"": -97.1563091, ""alt"": 7.127000331878662, ""hdg"": 0.1060904935002327}"
2023-11-14T21:04:14.921540,avr/fcm/location/global_full,"{""lat"": 32.8087003, ""lon"": -97.1563091, ""rel_alt"": 7.127000331878662, ""abs_alt"": 169.15301513671875}"
2023-11-14T21:04:14.923533,avr/fcm/velocity,"{""vX"": -1.090000033378601, ""vY"": -0.07999999821186066, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:14.944672,avr/fcm/attitude/euler,"{""roll"": -0.13797028362751007, ""pitch"": 3.2629706859588623, ""yaw"": 0.1061108335852623}"
2023-11-14T21:04:14.948677,avr/fcm/location/local,"{""dX"": 16.73810386657715, ""dY"": 3.265862226486206, ""dZ"": -7.128763198852539}"
2023-11-14T21:04:14.950874,avr/fcm/velocity,"{""vX"": -1.1100000143051147, ""vY"": -0.07999999821186066, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:14.952760,avr/fcm/location/global,"{""lat"": 32.808699499999996, ""lon"": -97.1563092, ""alt"": 7.128000259399414, ""hdg"": 0.10656116157770157}"
2023-11-14T21:04:14.955672,avr/fcm/location/global_full,"{""lat"": 32.808699499999996, ""lon"": -97.1563092, ""rel_alt"": 7.128000259399414, ""abs_alt"": 169.1540069580078}"
2023-11-14T21:04:14.958207,avr/fusion/hil_gps,"{""time_usec"": 1699400771913173, ""fix_type"": 3, ""lat"": 328085619, ""lon"": -971563209, ""alt"": 169043, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 100, ""satellites_visible"": 13, ""heading"": 139}"
2023-11-14T21:04:14.961670,avr/fcm/location/global,"{""lat"": 32.808699, ""lon"": -97.15630929999999, ""alt"": 7.129000186920166, ""hdg"": 0.10766251385211945}"
2023-11-14T21:04:14.964673,avr/fcm/location/global_full,"{""lat"": 32.808699, ""lon"": -97.15630929999999, ""rel_alt"": 7.129000186920166, ""abs_alt"": 169.15501403808594}"
2023-11-14T21:04:14.966023,avr/fcm/velocity,"{""vX"": -1.1200000047683716, ""vY"": -0.08999999612569809, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:14.978488,avr/fcm/location/local,"{""dX"": 16.65797996520996, ""dY"": 3.25933837890625, ""dZ"": -7.130147933959961}"
2023-11-14T21:04:14.981539,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:04:14.989672,avr/fcm/location/global,"{""lat"": 32.8086985, ""lon"": -97.15630929999999, ""alt"": 7.130000114440918, ""hdg"": 0.10845877230167389}"
2023-11-14T21:04:14.992531,avr/fcm/location/global_full,"{""lat"": 32.8086985, ""lon"": -97.15630929999999, ""rel_alt"": 7.130000114440918, ""abs_alt"": 169.156005859375}"
2023-11-14T21:04:14.996482,avr/fcm/velocity,"{""vX"": -1.1299999952316284, ""vY"": -0.08999999612569809, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:14.999480,avr/vio/position/ned,"{""n"": 143.50883231636755, ""e"": 225.5939294405312, ""d"": -754.3803325673601}"
2023-11-14T21:04:15.001481,avr/vio/orientation/eul,"{""psi"": 2.3792097822483584, ""theta"": 0.0005541782568280375, ""phi"": 0.02433745332364529}"
2023-11-14T21:04:15.002481,avr/vio/heading,"{""degrees"": 1.394433359541513}"
2023-11-14T21:04:15.005558,avr/fusion/position/ned,"{""n"": 143.50883231636755, ""e"": 225.5939294405312, ""d"": -754.3803325673601}"
2023-11-14T21:04:15.007532,avr/vio/velocity/ned,"{""n"": -0.0005094414083366724, ""e"": 0.018747443826789528, ""d"": -0.007335956280048076}"
2023-11-14T21:04:15.009530,avr/vio/confidence,"{""tracker"": 71}"
2023-11-14T21:04:15.010523,avr/fcm/velocity,"{""vX"": -1.1399999856948853, ""vY"": -0.08999999612569809, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:15.012513,avr/fusion/attitude/euler,"{""psi"": 2.3792097822483584, ""theta"": 0.0005541782568280375, ""phi"": 0.02433745332364529}"
2023-11-14T21:04:15.015023,avr/fusion/attitude/heading,"{""heading"": 1.394433359541513}"
2023-11-14T21:04:15.017480,avr/fcm/location/global,"{""lat"": 32.8086979, ""lon"": -97.1563094, ""alt"": 7.131000518798828, ""hdg"": 0.11131643503904343}"
2023-11-14T21:04:15.019494,avr/fcm/location/global_full,"{""lat"": 32.8086979, ""lon"": -97.1563094, ""rel_alt"": 7.131000518798828, ""abs_alt"": 169.15701293945312}"
2023-11-14T21:04:15.031153,avr/fcm/location/local,"{""dX"": 16.535686492919922, ""dY"": 3.248260021209717, ""dZ"": -7.131800651550293}"
2023-11-14T21:04:15.033726,avr/fcm/attitude/euler,"{""roll"": -0.1397835612297058, ""pitch"": 3.2581379413604736, ""yaw"": 0.11214791238307953}"
2023-11-14T21:04:15.042092,avr/fcm/location/global,"{""lat"": 32.8086974, ""lon"": -97.1563094, ""alt"": 7.13200044631958, ""hdg"": 0.11214791238307953}"
2023-11-14T21:04:15.044091,avr/fcm/location/global_full,"{""lat"": 32.8086974, ""lon"": -97.1563094, ""rel_alt"": 7.13200044631958, ""abs_alt"": 169.1580047607422}"
2023-11-14T21:04:15.046095,avr/fcm/velocity,"{""vX"": -1.149999976158142, ""vY"": -0.08999999612569809, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:15.048292,avr/fusion/geo,"{""lat"": 32.80856193991184, ""lon"": -97.15632091275079, ""alt"": 169.043803886299}"
2023-11-14T21:04:15.050091,avr/fusion/velocity/ned,"{""Vn"": -0.0005094414083366724, ""Ve"": 0.018747443826789528, ""Vd"": -0.007335956280048076}"
2023-11-14T21:04:15.052092,avr/fusion/groundspeed,"{""groundspeed"": 0.01875436430773266}"
2023-11-14T21:04:15.054084,avr/fusion/climbrate,"{""climb_rate_fps"": 1.4440829937274637}"
2023-11-14T21:04:15.056093,avr/fcm/location/local,"{""dX"": 16.429061889648438, ""dY"": 3.2382090091705322, ""dZ"": -7.13351583480835}"
2023-11-14T21:04:15.059091,avr/fcm/location/global,"{""lat"": 32.8086967, ""lon"": -97.15630949999999, ""alt"": 7.133000373840332, ""hdg"": 0.1136326789855957}"
2023-11-14T21:04:15.060093,avr/fcm/location/global_full,"{""lat"": 32.8086967, ""lon"": -97.15630949999999, ""rel_alt"": 7.133000373840332, ""abs_alt"": 169.1590118408203}"
2023-11-14T21:04:15.062096,avr/fcm/velocity,"{""vX"": -1.159999966621399, ""vY"": -0.08999999612569809, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:15.064174,avr/fusion/hil_gps,"{""time_usec"": 1699400772014001, ""fix_type"": 3, ""lat"": 328085619, ""lon"": -971563209, ""alt"": 169043, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 100, ""satellites_visible"": 13, ""heading"": 139}"
2023-11-14T21:04:15.085005,avr/fcm/location/global,"{""lat"": 32.8086963, ""lon"": -97.1563096, ""alt"": 7.134000301361084, ""hdg"": 0.11771275103092194}"
2023-11-14T21:04:15.088953,avr/fcm/location/global_full,"{""lat"": 32.8086963, ""lon"": -97.1563096, ""rel_alt"": 7.134000301361084, ""abs_alt"": 169.16000366210938}"
2023-11-14T21:04:15.094001,avr/fcm/velocity,"{""vX"": -1.1699999570846558, ""vY"": -0.08999999612569809, ""vZ"": -0.05999999865889549}"
2023-11-14T21:04:15.096009,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:04:15.099149,avr/fcm/location/local,"{""dX"": 16.350265502929688, ""dY"": 3.2304317951202393, ""dZ"": -7.1347784996032715}"
2023-11-14T21:04:15.100982,avr/fcm/location/global,"{""lat"": 32.8086957, ""lon"": -97.1563096, ""alt"": 7.135000228881836, ""hdg"": 0.12721560895442963}"
2023-11-14T21:04:15.103049,avr/fcm/location/global_full,"{""lat"": 32.8086957, ""lon"": -97.1563096, ""rel_alt"": 7.135000228881836, ""abs_alt"": 169.1610107421875}"
2023-11-14T21:04:15.105015,avr/fcm/velocity,"{""vX"": -1.1699999570846558, ""vY"": -0.08999999612569809, ""vZ"": -0.04999999701976776}"
2023-11-14T21:04:15.119670,avr/fcm/location/global,"{""lat"": 32.808695199999995, ""lon"": -97.1563097, ""alt"": 7.135000228881836, ""hdg"": 0.13527970016002655}"
2023-11-14T21:04:15.121676,avr/fcm/location/global_full,"{""lat"": 32.808695199999995, ""lon"": -97.1563097, ""rel_alt"": 7.135000228881836, ""abs_alt"": 169.1610107421875}"
2023-11-14T21:04:15.123676,avr/fcm/velocity,"{""vX"": -1.1799999475479126, ""vY"": -0.08999999612569809, ""vZ"": -0.04999999701976776}"
2023-11-14T21:04:15.126723,avr/fcm/location/local,"{""dX"": 16.088829040527344, ""dY"": 3.2022502422332764, ""dZ"": -7.136302947998047}"
