Timestamp,Topic,Payload
2023-11-14T21:05:50.546629,avr/fcm/location/global_full,"{""lat"": 32.808576699999996, ""lon"": -97.15633009999999, ""rel_alt"": 0.16100001335144043, ""abs_alt"": 169.24400329589844}"
2023-11-14T21:05:50.548674,avr/fcm/velocity,"{""vX"": 0.1899999976158142, ""vY"": 0.3799999952316284, ""vZ"": 0.009999999776482582}"
2023-11-14T21:05:50.549924,avr/fcm/status,"{""armed"": true, ""mode"": ""POSCTL""}"
2023-11-14T21:05:50.550669,avr/fcm/status,"{""mode"": ""POSCTL"", ""armed"": true}"
2023-11-14T21:05:50.552629,avr/fusion/velocity/ned,"{""Vn"": 18.09406280517578, ""Ve"": 29.74828084309896, ""Vd"": -4.672050476074218}"
2023-11-14T21:05:50.553625,avr/fusion/groundspeed,"{""groundspeed"": 34.818893174791384}"
2023-11-14T21:05:50.554667,avr/fusion/course,"{""course"": 58.690404390636125}"
2023-11-14T21:05:50.555747,avr/fusion/climbrate,"{""climb_rate_fps"": 919.6931362152097}"
2023-11-14T21:05:50.557639,avr/fusion/geo,"{""lat"": 32.80857770105127, ""lon"": -97.1563287098499, ""alt"": 169.2551681108552}"
2023-11-14T21:05:50.559074,avr/fusion/hil_gps,"{""time_usec"": 1699400867495400, ""fix_type"": 3, ""lat"": 328085777, ""lon"": -971563287, ""alt"": 169255, ""eph"": 20, ""epv"": 5, ""vel"": 34, ""vn"": 18, ""ve"": 29, ""vd"": -4, ""cog"": 5800, ""satellites_visible"": 13, ""heading"": 17751}"
2023-11-14T21:05:50.559669,avr/fcm/hil_gps_stats,"{""num_frames"": 2061}"
2023-11-14T21:05:50.561737,avr/fcm/location/local,"{""dX"": 3.0912747383117676, ""dY"": 1.3241980075836182, ""dZ"": -7.218817710876465}"
2023-11-14T21:05:50.563667,avr/fcm/location/global,"{""lat"": 32.8085768, ""lon"": -97.15632989999999, ""alt"": 0.16100001335144043, ""hdg"": 180.8698272705078}"
2023-11-14T21:05:50.564668,avr/fcm/location/global_full,"{""lat"": 32.8085768, ""lon"": -97.15632989999999, ""rel_alt"": 0.16100001335144043, ""abs_alt"": 169.24400329589844}"
2023-11-14T21:05:50.579267,avr/fcm/velocity,"{""vX"": 0.1899999976158142, ""vY"": 0.38999998569488525, ""vZ"": 0.009999999776482582}"
2023-11-14T21:05:50.583269,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:05:50.587424,avr/fcm/location/global,"{""lat"": 32.8085769, ""lon"": -97.1563298, ""alt"": 0.16100001335144043, ""hdg"": 180.88169860839844}"
2023-11-14T21:05:50.590281,avr/fcm/location/global_full,"{""lat"": 32.8085769, ""lon"": -97.1563298, ""rel_alt"": 0.16100001335144043, ""abs_alt"": 169.24400329589844}"
2023-11-14T21:05:50.592314,avr/fcm/velocity,"{""vX"": 0.19999998807907104, ""vY"": 0.4099999964237213, ""vZ"": 0.0}"
2023-11-14T21:05:50.595333,avr/fcm/attitude/euler,"{""roll"": -2.1146063804626465, ""pitch"": 2.100857973098755, ""yaw"": -179.1141815185547}"
2023-11-14T21:05:50.598331,avr/fcm/location/local,"{""dX"": 3.1069421768188477, ""dY"": 1.3503767251968384, ""dZ"": -7.2188262939453125}"
2023-11-14T21:05:50.600317,avr/fcm/location/global,"{""lat"": 32.808577, ""lon"": -97.15632959999999, ""alt"": 0.16100001335144043, ""hdg"": 180.88211059570312}"
2023-11-14T21:05:50.601317,avr/fcm/location/global_full,"{""lat"": 32.808577, ""lon"": -97.15632959999999, ""rel_alt"": 0.16100001335144043, ""abs_alt"": 169.24501037597656}"
2023-11-14T21:05:50.603316,avr/fcm/velocity,"{""vX"": 0.19999998807907104, ""vY"": 0.4399999976158142, ""vZ"": 0.0}"
2023-11-14T21:05:50.627927,avr/fcm/location/local,"{""dX"": 3.1221513748168945, ""dY"": 1.3768583536148071, ""dZ"": -7.2195024490356445}"
2023-11-14T21:05:50.630865,avr/fcm/velocity,"{""vX"": 0.19999998807907104, ""vY"": 0.44999998807907104, ""vZ"": -0.009999999776482582}"
2023-11-14T21:05:50.633950,avr/fcm/location/global,"{""lat"": 32.808577, ""lon"": -97.15632939999999, ""alt"": 0.16200000047683716, ""hdg"": 180.87600708007812}"
2023-11-14T21:05:50.641091,avr/fcm/location/global_full,"{""lat"": 32.808577, ""lon"": -97.15632939999999, ""rel_alt"": 0.16200000047683716, ""abs_alt"": 169.24501037597656}"
2023-11-14T21:05:50.642914,avr/fusion/hil_gps,"{""time_usec"": 1699400867596181, ""fix_type"": 3, ""lat"": 328085777, ""lon"": -971563287, ""alt"": 169255, ""eph"": 20, ""epv"": 5, ""vel"": 34, ""vn"": 18, ""ve"": 29, ""vd"": -4, ""cog"": 5800, ""satellites_visible"": 13, ""heading"": 17751}"
2023-11-14T21:05:50.644935,avr/vio/position/ned,"{""n"": 320.47072412297325, ""e"": 155.31841783540807, ""d"": -775.7571795072146}"
2023-11-14T21:05:50.646915,avr/vio/orientation/eul,"{""psi"": -2.3702399127882905, ""theta"": 0.07912727785321985, ""phi"": 3.1021356945636795}"
2023-11-14T21:05:50.648873,avr/vio/heading,"{""degrees"": 177.73928277538306}"
2023-11-14T21:05:50.649924,avr/vio/velocity/ned,"{""n"": 16.0299745717443, ""e"": 19.37966597707648, ""d"": -2.3942244680304277}"
2023-11-14T21:05:50.651925,avr/vio/confidence,"{""tracker"": 88}"
2023-11-14T21:05:50.653576,avr/fusion/position/ned,"{""n"": 320.47072412297325, ""e"": 155.31841783540807, ""d"": -775.7571795072146}"
2023-11-14T21:05:50.664844,avr/fusion/attitude/euler,"{""psi"": -2.3702399127882905, ""theta"": 0.07912727785321985, ""phi"": 3.1021356945636795}"
2023-11-14T21:05:50.666483,avr/fusion/attitude/heading,"{""heading"": 177.73928277538306}"
2023-11-14T21:05:50.672370,avr/fcm/location/global,"{""lat"": 32.8085771, ""lon"": -97.1563293, ""alt"": 0.16200000047683716, ""hdg"": 180.8663787841797}"
2023-11-14T21:05:50.675369,avr/fcm/location/global_full,"{""lat"": 32.8085771, ""lon"": -97.1563293, ""rel_alt"": 0.16200000047683716, ""abs_alt"": 169.24501037597656}"
2023-11-14T21:05:50.678901,avr/fcm/velocity,"{""vX"": 0.20999999344348907, ""vY"": 0.4699999988079071, ""vZ"": -0.009999999776482582}"
2023-11-14T21:05:50.682381,avr/fcm/location/local,"{""dX"": 3.133124828338623, ""dY"": 1.3967516422271729, ""dZ"": -7.220176696777344}"
2023-11-14T21:05:50.685417,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:05:50.688376,avr/fcm/location/global,"{""lat"": 32.8085772, ""lon"": -97.1563291, ""alt"": 0.16300000250339508, ""hdg"": 180.85830688476562}"
2023-11-14T21:05:50.690439,avr/fcm/location/global_full,"{""lat"": 32.8085772, ""lon"": -97.1563291, ""rel_alt"": 0.16300000250339508, ""abs_alt"": 169.24600219726562}"
2023-11-14T21:05:50.692742,avr/fcm/velocity,"{""vX"": 0.20999999344348907, ""vY"": 0.47999998927116394, ""vZ"": -0.009999999776482582}"
2023-11-14T21:05:50.695372,avr/fcm/attitude/euler,"{""roll"": -1.5855188369750977, ""pitch"": 1.387291669845581, ""yaw"": -179.171630859375}"
2023-11-14T21:05:50.699427,avr/fcm/location/global,"{""lat"": 32.8085772, ""lon"": -97.156329, ""alt"": 0.164000004529953, ""hdg"": 180.828369140625}"
2023-11-14T21:05:50.701484,avr/fcm/location/global_full,"{""lat"": 32.8085772, ""lon"": -97.156329, ""rel_alt"": 0.164000004529953, ""abs_alt"": 169.24700927734375}"
2023-11-14T21:05:50.703420,avr/fcm/velocity,"{""vX"": 0.20999999344348907, ""vY"": 0.5, ""vZ"": -0.009999999776482582}"
2023-11-14T21:05:50.706366,avr/fcm/location/local,"{""dX"": 3.1473002433776855, ""dY"": 1.4229285717010498, ""dZ"": -7.221527099609375}"
2023-11-14T21:05:50.720768,avr/fusion/velocity/ned,"{""Vn"": 16.0299745717443, ""Ve"": 19.37966597707648, ""Vd"": -2.3942244680304277}"
2023-11-14T21:05:50.725582,avr/fusion/groundspeed,"{""groundspeed"": 25.150179684324815}"
2023-11-14T21:05:50.728502,avr/fusion/course,"{""course"": 50.404001149202685}"
2023-11-14T21:05:50.731502,avr/fusion/climbrate,"{""climb_rate_fps"": 471.3030865317897}"
2023-11-14T21:05:50.735501,avr/fusion/geo,"{""lat"": 32.80857789622396, ""lon"": -97.1563284162471, ""alt"": 169.25757279273475}"
2023-11-14T21:05:50.739879,avr/fcm/location/global,"{""lat"": 32.808577299999996, ""lon"": -97.1563288, ""alt"": 0.16500000655651093, ""hdg"": 180.810546875}"
2023-11-14T21:05:50.742503,avr/fcm/location/global_full,"{""lat"": 32.808577299999996, ""lon"": -97.1563288, ""rel_alt"": 0.16500000655651093, ""abs_alt"": 169.2480010986328}"
2023-11-14T21:05:50.743498,avr/fcm/velocity,"{""vX"": 0.20999999344348907, ""vY"": 0.5199999809265137, ""vZ"": -0.019999999552965164}"
2023-11-14T21:05:50.747499,avr/fcm/location/local,"{""dX"": 3.160869836807251, ""dY"": 1.4492096900939941, ""dZ"": -7.222899913787842}"
2023-11-14T21:05:50.749501,avr/fcm/location/global,"{""lat"": 32.8085774, ""lon"": -97.1563286, ""alt"": 0.16500000655651093, ""hdg"": 180.78077697753906}"
2023-11-14T21:05:50.751500,avr/fcm/location/global_full,"{""lat"": 32.8085774, ""lon"": -97.1563286, ""rel_alt"": 0.16500000655651093, ""abs_alt"": 169.2480010986328}"
2023-11-14T21:05:50.752502,avr/fcm/velocity,"{""vX"": 0.20999999344348907, ""vY"": 0.5299999713897705, ""vZ"": -0.019999999552965164}"
2023-11-14T21:05:50.754500,avr/fusion/hil_gps,"{""time_usec"": 1699400867697596, ""fix_type"": 3, ""lat"": 328085778, ""lon"": -971563284, ""alt"": 169257, ""eph"": 20, ""epv"": 5, ""vel"": 25, ""vn"": 16, ""ve"": 19, ""vd"": -2, ""cog"": 5000, ""satellites_visible"": 13, ""heading"": 17773}"
2023-11-14T21:05:50.762637,avr/fcm/location/global,"{""lat"": 32.8085774, ""lon"": -97.1563285, ""alt"": 0.16600000858306885, ""hdg"": 180.7651824951172}"
2023-11-14T21:05:50.766500,avr/fcm/location/global_full,"{""lat"": 32.8085774, ""lon"": -97.1563285, ""rel_alt"": 0.16600000858306885, ""abs_alt"": 169.24900817871094}"
2023-11-14T21:05:50.771534,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:05:50.774880,avr/fcm/velocity,"{""vX"": 0.20999999344348907, ""vY"": 0.5399999618530273, ""vZ"": 0.0}"
2023-11-14T21:05:50.779504,avr/fcm/location/local,"{""dX"": 3.170595407485962, ""dY"": 1.4684652090072632, ""dZ"": -7.223933219909668}"
2023-11-14T21:05:50.780504,avr/fcm/velocity,"{""vX"": 0.20999999344348907, ""vY"": 0.5600000023841858, ""vZ"": -0.019999999552965164}"
2023-11-14T21:05:50.784505,avr/fcm/location/global,"{""lat"": 32.8085775, ""lon"": -97.15632839999999, ""alt"": 0.16700001060962677, ""hdg"": 180.74932861328125}"
2023-11-14T21:05:50.786631,avr/fcm/location/global_full,"{""lat"": 32.8085775, ""lon"": -97.15632839999999, ""rel_alt"": 0.16700001060962677, ""abs_alt"": 169.25001525878906}"
2023-11-14T21:05:50.789974,avr/vio/position/ned,"{""n"": 323.1108054269335, ""e"": 157.14051350553143, ""d"": -776.4304789326446}"
2023-11-14T21:05:50.792677,avr/vio/orientation/eul,"{""psi"": -2.383032779123405, ""theta"": 0.06847649652489438, ""phi"": 3.1109025984252154}"
2023-11-14T21:05:50.795521,avr/vio/heading,"{""degrees"": 178.24158936604601}"
2023-11-14T21:05:50.797509,avr/vio/velocity/ned,"{""n"": 16.874949137369793, ""e"": 11.429309844970703, ""d"": -3.5050710042317714}"
2023-11-14T21:05:50.800497,avr/vio/confidence,"{""tracker"": 83}"
2023-11-14T21:05:50.802499,avr/fusion/position/ned,"{""n"": 323.1108054269335, ""e"": 157.14051350553143, ""d"": -776.4304789326446}"
2023-11-14T21:05:50.804063,avr/fusion/attitude/euler,"{""psi"": -2.383032779123405, ""theta"": 0.06847649652489438, ""phi"": 3.1109025984252154}"
2023-11-14T21:05:50.806575,avr/fusion/attitude/heading,"{""heading"": 178.24158936604601}"
2023-11-14T21:05:50.812500,avr/fcm/attitude/euler,"{""roll"": -1.214110016822815, ""pitch"": 1.4373338222503662, ""yaw"": -179.27574157714844}"
2023-11-14T21:05:50.818502,avr/fcm/velocity,"{""vX"": 0.2199999988079071, ""vY"": 0.5699999928474426, ""vZ"": -0.009999999776482582}"
2023-11-14T21:05:50.820838,avr/fcm/location/local,"{""dX"": 3.182980537414551, ""dY"": 1.4928443431854248, ""dZ"": -7.225258827209473}"
2023-11-14T21:05:50.823503,avr/fcm/location/global,"{""lat"": 32.8085776, ""lon"": -97.15632819999999, ""alt"": 0.1680000126361847, ""hdg"": 180.70742797851562}"
2023-11-14T21:05:50.826515,avr/fcm/location/global_full,"{""lat"": 32.8085776, ""lon"": -97.15632819999999, ""rel_alt"": 0.1680000126361847, ""abs_alt"": 169.25100708007812}"
2023-11-14T21:05:50.829504,avr/fcm/location/global,"{""lat"": 32.8085776, ""lon"": -97.156328, ""alt"": 0.1680000126361847, ""hdg"": 180.6438751220703}"
2023-11-14T21:05:50.831502,avr/fcm/location/global_full,"{""lat"": 32.8085776, ""lon"": -97.156328, ""rel_alt"": 0.1680000126361847, ""abs_alt"": 169.25100708007812}"
2023-11-14T21:05:50.832544,avr/fcm/velocity,"{""vX"": 0.2199999988079071, ""vY"": 0.5899999737739563, ""vZ"": -0.009999999776482582}"
2023-11-14T21:05:50.834498,avr/fusion/velocity/ned,"{""Vn"": 16.874949137369793, ""Ve"": 11.429309844970703, ""Vd"": -3.5050710042317714}"
2023-11-14T21:05:50.836498,avr/fusion/groundspeed,"{""groundspeed"": 20.38119309366264}"
2023-11-14T21:05:50.837499,avr/fusion/course,"{""course"": 34.10956827659896}"
2023-11-14T21:05:50.839503,avr/fusion/climbrate,"{""climb_rate_fps"": 689.9732271830242}"
2023-11-14T21:05:50.841504,avr/fusion/geo,"{""lat"": 32.80857813427492, ""lon"": -97.15632822169717, ""alt"": 169.2643058037327}"
2023-11-14T21:05:50.859538,avr/fusion/hil_gps,"{""time_usec"": 1699400867798260, ""fix_type"": 3, ""lat"": 328085781, ""lon"": -971563282, ""alt"": 169264, ""eph"": 20, ""epv"": 5, ""vel"": 20, ""vn"": 16, ""ve"": 11, ""vd"": -3, ""cog"": 3400, ""satellites_visible"": 13, ""heading"": 17824}"
2023-11-14T21:05:50.863552,avr/fcm/location/local,"{""dX"": 3.1949496269226074, ""dY"": 1.5175632238388062, ""dZ"": -7.226542949676514}"
2023-11-14T21:05:50.865738,avr/fcm/velocity,"{""vX"": 0.2199999988079071, ""vY"": 0.5999999642372131, ""vZ"": -0.019999999552965164}"
2023-11-14T21:05:50.868705,avr/fcm/location/global,"{""lat"": 32.8085777, ""lon"": -97.1563279, ""alt"": 0.16900001466274261, ""hdg"": 180.59268188476562}"
2023-11-14T21:05:50.875567,avr/fcm/location/global_full,"{""lat"": 32.8085777, ""lon"": -97.1563279, ""rel_alt"": 0.16900001466274261, ""abs_alt"": 169.25201416015625}"
2023-11-14T21:05:50.877573,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:05:50.879569,avr/fcm/velocity,"{""vX"": 0.2199999988079071, ""vY"": 0.5999999642372131, ""vZ"": -0.009999999776482582}"
2023-11-14T21:05:50.882525,avr/fcm/location/global,"{""lat"": 32.8085777, ""lon"": -97.1563278, ""alt"": 0.17000000178813934, ""hdg"": 180.5511474609375}"
2023-11-14T21:05:50.884522,avr/fcm/location/global_full,"{""lat"": 32.8085777, ""lon"": -97.1563278, ""rel_alt"": 0.17000000178813934, ""abs_alt"": 169.2530059814453}"
2023-11-14T21:05:50.887522,avr/fcm/location/local,"{""dX"": 3.2036640644073486, ""dY"": 1.5345491170883179, ""dZ"": -7.227532863616943}"
2023-11-14T21:05:50.890524,avr/fcm/location/global,"{""lat"": 32.8085778, ""lon"": -97.1563276, ""alt"": 0.17100000381469727, ""hdg"": 180.49147033691406}"
2023-11-14T21:05:50.892522,avr/fcm/location/global_full,"{""lat"": 32.8085778, ""lon"": -97.1563276, ""rel_alt"": 0.17100000381469727, ""abs_alt"": 169.25401306152344}"
2023-11-14T21:05:50.894525,avr/fcm/velocity,"{""vX"": 0.2199999988079071, ""vY"": 0.6200000047683716, ""vZ"": -0.009999999776482582}"
2023-11-14T21:05:50.896521,avr/fcm/attitude/euler,"{""roll"": -1.2465300559997559, ""pitch"": 2.4525561332702637, ""yaw"": -179.54165649414062}"
2023-11-14T21:05:50.912693,avr/fcm/location/global,"{""lat"": 32.808577899999996, ""lon"": -97.15632749999999, ""alt"": 0.17100000381469727, ""hdg"": 180.4583282470703}"
2023-11-14T21:05:50.915630,avr/fcm/location/global_full,"{""lat"": 32.808577899999996, ""lon"": -97.15632749999999, ""rel_alt"": 0.17100000381469727, ""abs_alt"": 169.25401306152344}"
2023-11-14T21:05:50.919644,avr/fcm/velocity,"{""vX"": 0.22999998927116394, ""vY"": 0.6299999952316284, ""vZ"": -0.019999999552965164}"
2023-11-14T21:05:50.924635,avr/vio/position/ned,"{""n"": 325.7045481358263, ""e"": 157.9748651857596, ""d"": -776.6546537302391}"
2023-11-14T21:05:50.929855,avr/fusion/position/ned,"{""n"": 325.7045481358263, ""e"": 157.9748651857596, ""d"": -776.6546537302391}"
2023-11-14T21:05:50.933752,avr/fcm/location/local,"{""dX"": 3.2150707244873047, ""dY"": 1.5564606189727783, ""dZ"": -7.228889465332031}"
2023-11-14T21:05:50.935679,avr/fusion/geo,"{""lat"": 32.80857836814766, ""lon"": -97.15632813261121, ""alt"": 169.26654756692992}"
2023-11-14T21:05:50.937647,avr/vio/orientation/eul,"{""psi"": -2.3660725377175185, ""theta"": 0.0659035550439524, ""phi"": 3.1065049679152437}"
2023-11-14T21:05:50.940639,avr/fusion/attitude/euler,"{""psi"": -2.3660725377175185, ""theta"": 0.0659035550439524, ""phi"": 3.1065049679152437}"
2023-11-14T21:05:50.941639,avr/vio/heading,"{""degrees"": 177.98962369796666}"
2023-11-14T21:05:50.944640,avr/vio/velocity/ned,"{""n"": 19.334133406330768, ""e"": 6.580890569471774, ""d"": -1.0461735546140751}"
2023-11-14T21:05:50.946640,avr/vio/confidence,"{""tracker"": 89}"
2023-11-14T21:05:50.947640,avr/fusion/attitude/heading,"{""heading"": 177.98962369796666}"
2023-11-14T21:05:50.949638,avr/fusion/velocity/ned,"{""Vn"": 19.334133406330768, ""Ve"": 6.580890569471774, ""Vd"": -1.0461735546140751}"
2023-11-14T21:05:50.951637,avr/fcm/velocity,"{""vX"": 0.22999998927116394, ""vY"": 0.6299999952316284, ""vZ"": -0.019999999552965164}"
2023-11-14T21:05:50.954644,avr/fcm/location/global,"{""lat"": 32.808577899999996, ""lon"": -97.1563274, ""alt"": 0.1720000058412552, ""hdg"": 180.39041137695312}"
2023-11-14T21:05:50.957640,avr/fcm/location/global_full,"{""lat"": 32.808577899999996, ""lon"": -97.1563274, ""rel_alt"": 0.1720000058412552, ""abs_alt"": 169.2550048828125}"
2023-11-14T21:05:50.973411,avr/fcm/location/local,"{""dX"": 3.2264699935913086, ""dY"": 1.5789470672607422, ""dZ"": -7.230228424072266}"
2023-11-14T21:05:50.977453,avr/fcm/location/global,"{""lat"": 32.808578, ""lon"": -97.1563273, ""alt"": 0.1730000078678131, ""hdg"": 180.3329620361328}"
2023-11-14T21:05:50.983656,avr/fcm/location/global_full,"{""lat"": 32.808578, ""lon"": -97.1563273, ""rel_alt"": 0.1730000078678131, ""abs_alt"": 169.25601196289062}"
2023-11-14T21:05:50.984457,avr/fcm/velocity,"{""vX"": 0.23999999463558197, ""vY"": 0.6399999856948853, ""vZ"": -0.019999999552965164}"
2023-11-14T21:05:50.987568,avr/fcm/location/global,"{""lat"": 32.808578, ""lon"": -97.1563271, ""alt"": 0.1730000078678131, ""hdg"": 180.2906494140625}"
2023-11-14T21:05:50.990394,avr/fcm/location/global_full,"{""lat"": 32.808578, ""lon"": -97.1563271, ""rel_alt"": 0.1730000078678131, ""abs_alt"": 169.25601196289062}"
2023-11-14T21:05:50.992475,avr/fusion/groundspeed,"{""groundspeed"": 20.423438379987783}"
2023-11-14T21:05:50.993454,avr/fusion/course,"{""course"": 18.797383254205723}"
2023-11-14T21:05:50.995459,avr/fusion/climbrate,"{""climb_rate_fps"": 205.93926422578068}"
2023-11-14T21:05:50.996456,avr/fusion/hil_gps,"{""time_usec"": 1699400867899186, ""fix_type"": 3, ""lat"": 328085783, ""lon"": -971563281, ""alt"": 169266, ""eph"": 20, ""epv"": 5, ""vel"": 20, ""vn"": 19, ""ve"": 6, ""vd"": -1, ""cog"": 1800, ""satellites_visible"": 13, ""heading"": 17798}"
2023-11-14T21:05:50.998403,avr/fcm/velocity,"{""vX"": 0.23999999463558197, ""vY"": 0.6399999856948853, ""vZ"": -0.019999999552965164}"
2023-11-14T21:05:51.001568,avr/fcm/location/local,"{""dX"": 3.2351021766662598, ""dY"": 1.596205472946167, ""dZ"": -7.231411933898926}"
2023-11-14T21:05:51.003404,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:05:51.016484,avr/fcm/attitude/euler,"{""roll"": -0.7651978731155396, ""pitch"": 3.72117018699646, ""yaw"": -179.7423858642578}"
2023-11-14T21:05:51.019483,avr/fcm/location/global,"{""lat"": 32.8085781, ""lon"": -97.15632699999999, ""alt"": 0.17500001192092896, ""hdg"": 180.2576141357422}"
2023-11-14T21:05:51.023482,avr/fcm/location/global_full,"{""lat"": 32.8085781, ""lon"": -97.15632699999999, ""rel_alt"": 0.17500001192092896, ""abs_alt"": 169.2580108642578}"
2023-11-14T21:05:51.025494,avr/fcm/velocity,"{""vX"": 0.25999999046325684, ""vY"": 0.6599999666213989, ""vZ"": -0.03999999910593033}"
2023-11-14T21:05:51.028534,avr/fcm/location/global,"{""lat"": 32.8085782, ""lon"": -97.1563269, ""alt"": 0.17500001192092896, ""hdg"": 180.1766815185547}"
2023-11-14T21:05:51.031536,avr/fcm/location/global_full,"{""lat"": 32.8085782, ""lon"": -97.1563269, ""rel_alt"": 0.17500001192092896, ""abs_alt"": 169.2580108642578}"
2023-11-14T21:05:51.033696,avr/fcm/velocity,"{""vX"": 0.25999999046325684, ""vY"": 0.6599999666213989, ""vZ"": -0.019999999552965164}"
2023-11-14T21:05:51.036641,avr/fcm/location/local,"{""dX"": 3.246908664703369, ""dY"": 1.61586332321167, ""dZ"": -7.233102798461914}"
2023-11-14T21:05:51.058254,avr/fcm/location/global,"{""lat"": 32.8085782, ""lon"": -97.1563268, ""alt"": 0.17600001394748688, ""hdg"": 180.11387634277344}"
2023-11-14T21:05:51.067304,avr/fcm/location/global_full,"{""lat"": 32.8085782, ""lon"": -97.1563268, ""rel_alt"": 0.17600001394748688, ""abs_alt"": 169.25900268554688}"
2023-11-14T21:05:51.069072,avr/fcm/velocity,"{""vX"": 0.26999998092651367, ""vY"": 0.6699999570846558, ""vZ"": -0.029999999329447746}"
2023-11-14T21:05:51.071270,avr/fusion/hil_gps,"{""time_usec"": 1699400868000001, ""fix_type"": 3, ""lat"": 328085783, ""lon"": -971563281, ""alt"": 169266, ""eph"": 20, ""epv"": 5, ""vel"": 20, ""vn"": 19, ""ve"": 6, ""vd"": -1, ""cog"": 1800, ""satellites_visible"": 13, ""heading"": 17798}"
2023-11-14T21:05:51.073288,avr/vio/position/ned,"{""n"": 328.77764733729623, ""e"": 157.99227129426393, ""d"": -777.0225857989818}"
2023-11-14T21:05:51.075333,avr/fusion/position/ned,"{""n"": 328.77764733729623, ""e"": 157.99227129426393, ""d"": -777.0225857989818}"
2023-11-14T21:05:51.077304,avr/vio/orientation/eul,"{""psi"": -2.328537749624456, ""theta"": 0.051683303081731004, ""phi"": 3.1082606249769276}"
2023-11-14T21:05:51.079304,avr/fusion/geo,"{""lat"": 32.808578645243045, ""lon"": -97.15632813075267, ""alt"": 169.2702269036446}"
2023-11-14T21:05:51.081307,avr/vio/heading,"{""degrees"": 178.0902154378735}"
2023-11-14T21:05:51.082305,avr/vio/velocity/ned,"{""n"": 19.58147684733073, ""e"": 0.9093284606933594, ""d"": 0.3728866577148426}"
2023-11-14T21:05:51.084244,avr/vio/confidence,"{""tracker"": 82}"
2023-11-14T21:05:51.086246,avr/fusion/attitude/euler,"{""psi"": -2.328537749624456, ""theta"": 0.051683303081731004, ""phi"": 3.1082606249769276}"
2023-11-14T21:05:51.088387,avr/fusion/attitude/heading,"{""heading"": 178.0902154378735}"
2023-11-14T21:05:51.090335,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:05:51.094521,avr/fcm/location/local,"{""dX"": 3.2591466903686523, ""dY"": 1.6350313425064087, ""dZ"": -7.234652042388916}"
2023-11-14T21:05:51.101247,avr/fcm/location/global,"{""lat"": 32.8085783, ""lon"": -97.1563266, ""alt"": 0.1770000010728836, ""hdg"": 180.08226013183594}"
2023-11-14T21:05:51.107246,avr/fcm/location/global_full,"{""lat"": 32.8085783, ""lon"": -97.1563266, ""rel_alt"": 0.1770000010728836, ""abs_alt"": 169.260009765625}"
2023-11-14T21:05:51.109322,avr/fcm/velocity,"{""vX"": 0.28999999165534973, ""vY"": 0.6699999570846558, ""vZ"": -0.019999999552965164}"
2023-11-14T21:05:51.111308,avr/fcm/location/global,"{""lat"": 32.8085783, ""lon"": -97.15632649999999, ""alt"": 0.17800000309944153, ""hdg"": 180.0670623779297}"
2023-11-14T21:05:51.113306,avr/fcm/location/global_full,"{""lat"": 32.8085783, ""lon"": -97.15632649999999, ""rel_alt"": 0.17800000309944153, ""abs_alt"": 169.26100158691406}"
2023-11-14T21:05:51.114772,avr/fcm/velocity,"{""vX"": 0.29999998211860657, ""vY"": 0.6599999666213989, ""vZ"": -0.009999999776482582}"
2023-11-14T21:05:51.117297,avr/fcm/location/local,"{""dX"": 3.271780014038086, ""dY"": 1.6500498056411743, ""dZ"": -7.235734462738037}"
2023-11-14T21:05:51.120296,avr/fcm/attitude/euler,"{""roll"": -0.036880843341350555, ""pitch"": 5.395354747772217, ""yaw"": -179.976806640625}"
2023-11-14T21:05:51.122304,avr/fcm/location/global,"{""lat"": 32.8085784, ""lon"": -97.15632649999999, ""alt"": 0.17800000309944153, ""hdg"": 180.023193359375}"
2023-11-14T21:05:51.124305,avr/fcm/location/global_full,"{""lat"": 32.8085784, ""lon"": -97.15632649999999, ""rel_alt"": 0.17800000309944153, ""abs_alt"": 169.26100158691406}"
2023-11-14T21:05:51.126288,avr/fcm/velocity,"{""vX"": 0.3100000023841858, ""vY"": 0.6800000071525574, ""vZ"": -0.009999999776482582}"
2023-11-14T21:05:51.128294,avr/fusion/velocity/ned,"{""Vn"": 19.58147684733073, ""Ve"": 0.9093284606933594, ""Vd"": 0.3728866577148426}"
2023-11-14T21:05:51.129293,avr/fusion/groundspeed,"{""groundspeed"": 19.602579263249424}"
2023-11-14T21:05:51.131294,avr/fusion/course,"{""course"": 2.6588024982265854}"
2023-11-14T21:05:51.132293,avr/fusion/climbrate,"{""climb_rate_fps"": -73.40273857116676}"
2023-11-14T21:05:51.141252,avr/fcm/location/global,"{""lat"": 32.808578499999996, ""lon"": -97.1563264, ""alt"": 0.17900000512599945, ""hdg"": 179.93373107910156}"
